순번,생성일,생성시분,링크ID,도로관리기관,통행속도,Unnamed: 0_x,Source_x,Target_x,LANES_x,ROAD_RANK_x,ROAD_NO_x,ROAD_NAME_x,ROAD_USE_x,MULTI_LINK_x,CONNECT_x,MAX_SPD_x,REST_VEH_x,REST_W_x,REST_H_x,C-ITS_x,LENGTH_x,UPDATEDATE_x,시간
38159002,20231106,555,4060026200,10078901.0,31.0,388017,4060017800,4060021500,1,107,-,대포로,0,0,0,50,0,0,0,0,510.2381704,20230519,0.9875577491612902
1337158,20231106,5,4060026301,10078901.0,25.7,321256,4060005800,4060041102,1,107,-,색달중앙로,0,0,0,40,0,0,0,0,97.8895148,20230519,0.22853583221789883
56570156,20231106,945,4060026302,10078901.0,29.3,347697,4060041102,4060041100,1,107,-,색달중앙로,0,0,0,30,0,0,0,0,182.5688222,20230519,0.3738610693515358
74982083,20231106,1305,4060026401,10078901.0,36.0,365516,4060041100,4060041102,1,107,-,색달중앙로,0,0,0,30,0,0,0,0,188.6552481,20230519,0.3144254135
72936288,20231106,1250,4060026402,10078901.0,31.3,101332,4060041102,4060005800,1,107,-,색달중앙로,0,0,0,40,0,0,0,0,97.93923666,20230519,0.1877429456741214
2019046,20231106,10,4060026500,10078901.0,27.0,91260,4060042800,4060005800,1,107,-,색달중앙로,0,0,0,30,0,0,0,0,123.8571615,20230519,0.2752381366666667
100214546,20231106,1725,4060026600,10078901.0,27.3,120686,4060005800,4060042800,1,107,-,색달중앙로,0,0,0,30,0,0,0,0,116.4945668,20230519,0.25603201494505495
10883535,20231106,125,4060026702,10078901.0,15.0,340805,4060023701,4060023700,1,107,-,중문상로,0,0,0,50,0,0,0,0,56.38657029,20230519,0.22554628116
1337167,20231106,5,4060026703,10078901.0,30.0,121834,4060004201,4060023702,1,107,-,중문상로,0,0,0,30,0,0,0,0,311.9364437,20230519,0.6238728873999999
73618226,20231106,1255,4060026704,10078901.0,27.7,69403,4060023702,4060023701,1,107,-,중문상로,0,0,0,50,0,0,0,0,380.1987415,20230519,0.8235351801444043
81801450,20231106,1425,4060026801,10078901.0,22.0,356637,4060023700,4060023701,1,107,-,중문상로,0,0,0,30,0,0,0,0,62.64215678,20230519,0.17084224576363635
14292965,20231106,200,4060026803,10078901.0,29.3,215226,4060023701,4060023702,1,107,-,중문상로,0,0,0,50,0,0,0,0,379.8528351,20230519,0.7778556350170648
1337172,20231106,5,4060026804,10078901.0,31.0,146659,4060023702,4060004201,1,107,-,중문상로,0,0,0,50,0,0,0,0,310.9359824,20230519,0.6018115788387096
10883542,20231106,125,4060026900,10078901.0,36.5,121353,4060029800,4060029400,1,107,-,천제연로,0,0,0,50,0,0,0,0,57.10418776,20230519,0.09386989768767123
109080570,20231106,1915,4060027000,10078901.0,36.0,121662,4060029400,4060029800,1,107,-,천제연로,0,0,0,50,0,0,0,0,56.04776442,20230519,0.0934129407
4064707,20231106,25,4060027100,10078901.0,27.0,489212,4060018700,4060019200,1,107,-,이어도로,0,0,0,50,0,0,0,0,118.844509,20230519,0.2640989088888889
72254374,20231106,1245,4060027200,10078901.0,31.0,281449,4060000100,4060018700,1,107,-,이어도로,0,0,0,50,0,0,0,0,155.6234172,20230519,0.30120661393548387
10883546,20231106,125,4060027300,10078901.0,22.5,97325,4060019000,4060018800,1,107,-,이어도로,0,0,0,40,0,0,0,0,61.31167268,20230519,0.16349779381333332
1337178,20231106,5,4060027400,10078901.0,25.0,125218,4060018800,4060019000,1,107,-,이어도로,0,0,0,50,0,0,0,0,60.265205,20230519,0.14463649199999998
4064713,20231106,25,4060028001,10078901.0,35.5,438822,4060043800,4060043801,1,107,-,하례로,0,0,0,50,0,0,0,0,261.7662223,20230519,0.442421784169014
1337182,20231106,5,4060028002,10078901.0,39.3,286555,4060043801,4060124600,1,107,-,하례로,0,0,0,50,0,0,0,0,1204.496473,20230519,1.8389259129770992
4064716,20231106,25,4060028200,10078901.0,25.0,146571,4060126600,4060043800,1,107,-,하례로232번길,0,0,0,50,0,0,0,0,640.0096016,20230519,1.53602304384
128859283,20231106,2300,4060028500,10078901.0,32.0,367401,4060031700,4060032600,1,107,-,신동로67번길,0,0,0,30,0,0,0,0,36.31293073,20230519,0.06808674511875
107034548,20231106,1855,4060028600,10078901.0,34.0,133105,4060032600,4060031700,1,107,-,신동로67번길,0,0,0,30,0,0,0,0,36.31293073,20230519,0.06408164246470588
95440693,20231106,1625,4060028700,10078901.0,36.0,275445,4060031300,4060031700,2,107,-,신서귀로,0,0,0,30,0,0,0,0,36.25764112,20230519,0.06042940186666666
10883559,20231106,125,4060028800,10078901.0,36.0,480625,4060031700,4060031300,2,107,-,신서귀로,0,0,0,30,0,0,0,0,36.25771868,20230519,0.06042953113333333
132269417,20231106,2345,4060028900,10078901.0,34.5,260771,4060029900,4060031300,2,107,-,신서귀로,0,0,0,30,0,0,0,0,88.28388631,20230519,0.15353719358260867
16338641,20231106,225,4060029000,10078901.0,32.0,199457,4060031300,4060029900,2,107,-,신서귀로,0,0,0,30,0,0,0,0,88.2838863,20230519,0.1655322868125
2019076,20231106,10,4060029100,10078901.0,25.0,380048,4060030200,4060029900,1,107,-,신서귀로76번길,0,0,0,30,0,0,0,0,36.7547031,20230519,0.08821128744
51796854,20231106,845,4060029200,10078901.0,18.0,507377,4060029900,4060030200,1,107,-,신서귀로76번길,0,0,0,30,0,0,0,0,36.75472638,20230519,0.1225157546
4064727,20231106,25,4060029300,10078901.0,17.0,322214,4060030800,4060030200,1,107,-,신서귀로76번길,0,0,0,50,0,0,0,0,21.00417048,20230519,0.0741323664
18384300,20231106,250,4060029400,10078901.0,22.0,410616,4060030200,4060030800,1,107,-,신서귀로76번길,0,0,0,50,0,0,0,0,21.00410356,20230519,0.05728391880000001
126131190,20231106,2235,4060029500,10078901.0,27.3,403204,4060031600,4060030800,1,107,-,신서귀로76번길,0,0,0,30,0,0,0,0,54.08456058,20230519,0.1188671661098901
10883567,20231106,125,4060029600,10078901.0,23.0,387985,4060030800,4060031600,1,107,-,신서귀로76번길,0,0,0,30,0,0,0,0,54.08444035,20230519,0.14108984439130434
112490693,20231106,2000,4060029700,10078901.0,18.0,507311,4060030800,4060030300,1,107,-,신서귀로76번길,0,0,0,30,0,0,0,0,70.84612565,20230519,0.23615375216666668
10883569,20231106,125,4060029800,10078901.0,18.0,92550,4060030300,4060030800,1,107,-,신서귀로76번길,0,0,0,30,0,0,0,0,70.84604802,20230519,0.2361534934
2019084,20231106,10,4060029900,10078901.0,35.0,413399,4060030300,4060030100,1,107,-,신서귀로76번길,0,0,0,30,0,0,0,0,57.25153735,20230519,0.0981454926
17702421,20231106,245,4060030000,10078901.0,28.0,413427,4060030100,4060030300,1,107,-,신서귀로76번길,0,0,0,30,0,0,0,0,57.2514394,20230519,0.12268165585714286
10883572,20231106,125,4060030100,10078901.0,15.0,457719,4060027700,4060029200,1,107,-,김정문화로41번길,0,0,0,30,0,0,0,0,102.0807822,20230519,0.4083231288
10883573,20231106,125,4060030200,10078901.0,19.0,332520,4060029200,4060027700,1,107,-,김정문화로41번길,0,0,0,30,0,0,0,0,102.0809085,20230519,0.32236076368421057
108398586,20231106,1905,4060030300,10078901.0,47.0,251648,4060029200,4060029300,3,107,-,신중로,0,0,0,50,0,0,0,0,76.25553462,20230519,0.09734749100425533
125449174,20231106,2225,4060030400,10078901.0,53.0,225929,4060029300,4060029200,3,107,-,신중로,0,0,0,50,0,0,0,0,76.25563027,20230519,0.08632712860754715
115900825,20231106,2045,4060030500,10078901.0,59.0,332528,4060029300,4060029500,3,107,-,신중로,0,0,0,50,0,0,0,0,74.39185479,20230519,0.07565273368474575
92712831,20231106,1555,4060030600,10078901.0,47.5,205152,4060029500,4060029300,3,107,-,신중로,0,0,0,50,0,0,0,0,74.39197962,20230519,0.09396881636210526
132269435,20231106,2345,4060030700,10078901.0,33.0,177875,4060029500,4060030000,3,107,-,신중로,0,0,0,50,0,0,0,0,143.9268134,20230519,0.26168511527272725
102260560,20231106,1755,4060030800,10078901.0,44.0,406571,4060030000,4060029500,3,107,-,신중로,0,0,0,50,0,0,0,0,143.9269383,20230519,0.19626400677272723
69526698,20231106,1205,4060030900,10078901.0,28.0,332646,4060030000,4060030400,2,107,-,신중로,0,0,0,50,0,0,0,0,47.88273545,20230519,0.10260586167857143
1337212,20231106,5,4060031000,10078901.0,14.0,172551,4060030400,4060030000,2,107,-,신중로,0,0,0,50,0,0,0,0,47.8828019,20230519,0.20521200814285714
79073736,20231106,1355,4060031100,10078901.0,33.3,28244,4060030400,4060031000,2,107,-,신중로,0,0,0,50,0,0,0,0,70.95875627,20230519,0.12785361490090089
51796874,20231106,845,4060031200,10078901.0,34.3,64546,4060016900,4060019300,1,107,-,태평로,0,0,0,50,0,0,0,0,347.1479308,20230519,0.6072558556268222
17702435,20231106,245,4060031301,10078901.0,34.0,53543,4060016900,4060016902,2,107,-,태평로,0,0,0,30,0,0,0,0,128.4604316,20230519,0.22669487929411763
11565471,20231106,135,4060031302,10078901.0,35.0,113064,4060016902,4060017100,2,107,-,태평로,0,0,0,30,0,0,0,0,105.0186903,20230519,0.18003204051428573
10883588,20231106,125,4060031401,10078901.0,42.0,53242,4060017100,4060016902,2,107,-,태평로,0,0,0,30,0,0,0,0,105.8725954,20230519,0.15124656485714286
21793754,20231106,325,4060031402,10078901.0,31.0,291896,4060016902,4060016900,2,107,-,태평로,0,0,0,30,0,0,0,0,118.0124056,20230519,0.2284111076129032
12247361,20231106,145,4060031501,10078901.0,17.0,471907,4060015300,4060015302,1,107,-,솔동산로22번길,0,0,0,50,0,0,0,0,150.9051896,20230519,0.5326065515294117
1337223,20231106,5,4060031502,10078901.0,35.0,219847,4060015302,4060016900,1,107,-,솔동산로22번길,0,0,0,50,0,0,0,0,111.3061322,20230519,0.19081051234285712
49751204,20231106,815,4060031601,10078901.0,23.0,439716,4060016900,4060015302,1,107,-,솔동산로22번길,0,0,0,50,0,0,0,0,116.5989955,20230519,0.30417129260869563
10883595,20231106,125,4060031602,10078901.0,26.0,260071,4060015302,4060015300,1,107,-,솔동산로22번길,0,0,0,50,0,0,0,0,151.6475674,20230519,0.3499559247692308
12247366,20231106,145,4060031700,10078901.0,20.0,278923,4060014300,4060015300,1,107,-,솔동산로,0,0,0,30,0,0,0,0,439.0079774,20230519,1.3170239322000001
12247367,20231106,145,4060031800,10078901.0,24.0,367502,4060015300,4060014300,1,107,-,솔동산로,0,0,0,30,0,0,0,0,473.0292358,20230519,1.1825730895
14293023,20231106,200,4060031900,10078901.0,33.0,535554,4060014300,4060014000,1,107,-,부두로,0,0,0,30,0,0,0,0,128.7514033,20230519,0.23409346054545452
86575184,20231106,1510,4060032000,10078901.0,27.0,56671,4060014000,4060014300,1,107,-,부두로,0,0,0,30,0,0,0,0,132.829105,20230519,0.2951757888888889
56570229,20231106,945,4060032101,10078901.0,30.3,154610,4060014700,4060014001,1,107,-,칠십리로,0,0,0,40,0,0,0,0,185.6520824,20230519,0.3676278859405941
51796893,20231106,845,4060032102,10078901.0,35.0,359963,4060014001,4060014000,1,107,-,칠십리로,0,0,0,40,0,0,0,0,214.5870271,20230519,0.3678634750285714
96804696,20231106,1645,4060032201,10078901.0,29.0,145556,4060014000,4060014001,1,107,-,칠십리로,0,0,0,40,0,0,0,0,223.9637267,20230519,0.4633732276551724
115900854,20231106,2045,4060032202,10078901.0,30.3,482799,4060014001,4060014700,1,107,-,칠십리로,0,0,0,40,0,0,0,0,183.6338504,20230519,0.363631386930693
55206411,20231106,925,4060032301,10078901.0,26.5,339092,4060015300,4060015301,1,107,-,솔동산로,0,0,0,40,0,0,0,0,105.9389448,20230519,0.23986176181132074
55206412,20231106,925,4060032302,10078901.0,29.0,249992,4060015301,4060017100,1,107,-,솔동산로,0,0,0,30,0,0,0,0,112.695783,20230519,0.23316368896551723
68162878,20231106,1155,4060032401,10078901.0,23.3,289317,4060017100,4060015301,1,107,-,솔동산로,0,0,0,30,0,0,0,0,113.5065978,20230519,0.2922916681545064
1337242,20231106,5,4060032402,10078901.0,26.0,62394,4060015301,4060015300,1,107,-,솔동산로,0,0,0,40,0,0,0,0,106.0427704,20230519,0.2447140855384615
655360,20231106,0,4060032500,10078901.0,18.0,332680,4060015200,4060015300,1,107,-,솔동산로21번길,0,0,0,30,0,0,0,0,109.3688542,20230519,0.36456284733333333
10883613,20231106,125,4060032600,10078901.0,25.0,332681,4060015300,4060015200,1,107,-,솔동산로21번길,0,0,0,30,0,0,0,0,114.3867244,20230519,0.27452813855999997
12247384,20231106,145,4060032700,10078901.0,23.0,289241,4060015200,4060017700,1,107,-,부두로,0,0,0,30,0,0,0,0,253.2193901,20230519,0.660572322
12247385,20231106,145,4060032800,10078901.0,23.5,401540,4060017700,4060015200,1,107,-,부두로,0,0,0,30,0,0,0,0,247.9491628,20230519,0.6330616922553192
130223395,20231106,2315,4060032900,10078901.0,40.0,523522,4060017100,4060017700,2,107,-,태평로,0,0,0,50,0,0,0,0,85.94707554,20230519,0.12892061331
132269474,20231106,2345,4060033000,10078901.0,32.7,170961,4060017700,4060017100,2,107,-,태평로,0,0,0,50,0,0,0,0,84.41169069,20230519,0.15488383612844034
23157556,20231106,345,4060033100,10078901.0,36.0,93822,4060020900,4060021300,1,107,-,중정로,0,0,0,30,0,0,0,0,156.5124788,20230519,0.26085413133333335
31340208,20231106,505,4060033200,10078901.0,28.0,315815,4060021300,4060020900,1,107,-,중정로,0,0,0,30,0,0,0,0,157.4793443,20230519,0.33745573778571425
38159097,20231106,555,4060033300,10078901.0,26.0,243981,4060020200,4060020900,1,107,-,중정로,0,0,0,30,0,0,0,0,398.6174461,20230519,0.9198864140769231
4064784,20231106,25,4060033400,10078901.0,26.0,27450,4060020900,4060020200,1,107,-,중정로,0,0,0,30,0,0,0,0,399.8202413,20230519,0.9226620953076924
14293047,20231106,200,4060033500,10078901.0,35.5,155274,4060017700,4060018100,2,107,-,태평로,0,0,0,50,0,0,0,0,57.30851265,20230519,0.096859458
10883623,20231106,125,4060033600,10078901.0,33.7,172651,4060018100,4060017700,2,107,-,태평로,0,0,0,50,0,0,0,0,56.56540758,20230519,0.10070992447477743
655372,20231106,0,4060033700,10078901.0,29.0,64547,4060017000,4060014700,2,107,-,칠십리로,0,0,0,40,0,0,0,0,386.7418398,20230519,0.8001555306206897
35431546,20231106,535,4060033800,10078901.0,36.0,528051,4060001000,4060023100,1,107,-,천제연로,0,0,0,30,0,0,0,0,230.3108231,20230519,0.3838513718333333
8156090,20231106,55,4060033900,10078901.0,37.0,127727,4060023100,4060001000,1,107,-,천제연로,0,0,0,30,0,0,0,0,230.3106239,20230519,0.3734766874054054
79073781,20231106,1355,4060034000,10078901.0,32.5,194578,4060018800,4060018700,1,107,-,이어도로,0,0,0,40,0,0,0,0,82.05956169,20230519,0.1514945754276923
66799046,20231106,1145,4060034100,10078901.0,33.0,10872,4060018700,4060018800,1,107,-,이어도로,0,0,0,40,0,0,0,0,81.42392196,20230519,0.14804349447272727
86575214,20231106,1510,4060034200,10078901.0,24.0,236400,4060019200,4060018800,1,107,-,이어도로,0,0,0,40,0,0,0,0,39.39754513,20230519,0.09849386282499999
655378,20231106,0,4060034300,10078901.0,45.0,172652,4060018800,4060019200,1,107,-,이어도로,0,0,0,40,0,0,0,0,39.39754513,20230519,0.05253006017333332
655379,20231106,0,4060034400,10078901.0,39.0,22093,4060019200,4060019000,1,107,-,태평로,0,0,0,30,0,0,0,0,61.24597504,20230519,0.09422457698461538
132269489,20231106,2345,4060034500,10078901.0,31.0,314649,4060019000,4060019200,1,107,-,태평로,0,0,0,30,0,0,0,0,59.10974361,20230519,0.11440595537419355
66799053,20231106,1145,4060034800,10078901.0,26.7,446248,4060000101,4060019200,1,107,-,태평로,0,0,0,50,0,0,0,0,83.55191445,20230519,0.1877571111235955
2019150,20231106,10,4060034900,10078901.0,25.0,428317,4060019200,4060000101,1,107,-,태평로,0,0,0,50,0,0,0,0,73.5416488,20230519,0.17649995712
655385,20231106,0,4060035100,10078901.0,32.0,105212,4060000100,4060019200,1,107,-,태평로,0,0,0,30,0,0,0,0,139.6632073,20230519,0.2618685136875
2019152,20231106,10,4060035200,10078901.0,17.0,545471,4060028500,4060002400,1,107,-,동홍중앙로,0,0,0,40,0,0,0,0,71.97010387,20230519,0.25401213130588235
2019153,20231106,10,4060035300,10078901.0,36.0,256794,4060002400,4060028500,1,107,-,동홍중앙로,0,0,0,40,0,0,0,0,71.97001546,20230519,0.11995002576666665
655388,20231106,0,4060035400,10078901.0,11.0,14551,4060035200,4060035400,1,107,-,동홍동로25번길,0,0,0,50,0,0,0,0,62.79984221,20230519,0.34254459387272723
10883641,20231106,125,4060035500,10078901.0,16.0,47824,4060035400,4060035200,1,107,-,동홍동로25번길,0,0,0,50,0,0,0,0,62.79984221,20230519,0.2354994082875
42932342,20231106,655,4060035600,10078901.0,28.3,44327,4060032900,4060032800,1,107,-,효돈순환로,0,0,0,30,0,0,0,0,191.6185017,20230519,0.40625830749116604
88621108,20231106,1525,4060035700,10078901.0,29.8,370360,4060032800,4060032900,1,107,-,효돈순환로,0,0,0,30,0,0,0,0,191.6187017,20230519,0.38580946651006714
4064807,20231106,25,4060035800,10078901.0,34.0,354404,4060027100,4060026100,1,107,-,칠십리로,0,0,0,40,0,0,0,0,58.48626338,20230519,0.1032110530235294
29976458,20231106,455,4060035900,10078901.0,40.5,6934,4060026100,4060027100,1,107,-,칠십리로,0,0,0,40,0,0,0,0,58.48612793,20230519,0.08664611545185186
64753296,20231106,1115,4060036000,10078901.0,45.0,264274,4060028900,4060027100,1,107,-,칠십리로,0,0,0,40,0,0,0,0,160.9321225,20230519,0.21457616333333332
31340236,20231106,505,4060036100,10078901.0,45.0,278537,4060027100,4060028900,1,107,-,칠십리로,0,0,0,40,0,0,0,0,160.9321224,20230519,0.2145761632
85211321,20231106,1500,4060036200,10078901.0,38.3,535366,4060032800,4060028900,1,107,-,칠십리로,0,0,0,40,0,0,0,0,231.9648769,20230519,0.3633914520626632
31340238,20231106,505,4060036300,10078901.0,35.5,197651,4060028900,4060032800,1,107,-,칠십리로,0,0,0,40,0,0,0,0,231.9648766,20230519,0.3920533125633803
10883650,20231106,125,4060036400,10078901.0,34.0,312648,4060037800,4060032800,1,107,-,칠십리로,0,0,0,30,0,0,0,0,136.1625038,20230519,0.2402867714117647
655401,20231106,0,4060037000,10078901.0,26.0,445327,4060041900,4060004800,1,107,-,신동로,0,0,0,50,0,0,0,0,44.52481172,20230519,0.1027495655076923
4064817,20231106,25,4060037100,10078901.0,34.0,355249,4060004800,4060041900,1,107,-,신동로,0,0,0,50,0,0,0,0,44.01084792,20230519,0.0776662022117647
655403,20231106,0,4060037200,10078901.0,26.0,315813,4060020100,4060020200,1,107,-,중정로,0,0,0,50,0,0,0,0,38.48712595,20230519,0.0888164445
655404,20231106,0,4060037300,10078901.0,26.0,38879,4060020200,4060020100,1,107,-,중정로,0,0,0,50,0,0,0,0,35.8557129,20230519,0.08274395284615384
10883657,20231106,125,4060037400,10078901.0,56.0,364217,4060027800,4060002500,1,107,-,하논로,0,0,0,30,0,0,0,0,32.76624792,20230519,0.035106694199999997
655406,20231106,0,4060037500,10078901.0,44.3,389853,4060002500,4060027800,1,107,-,하논로,0,0,0,30,0,0,0,0,36.65520491,20230519,0.049645875724604965
115218883,20231106,2035,4060037600,10078901.0,20.0,243171,4060002200,4060028500,1,107,-,동홍중앙로,0,0,0,10,0,0,0,0,204.6905251,20230519,0.6140715753
10883660,20231106,125,4060037700,10078901.0,7.0,289316,4060028500,4060002200,1,107,-,동홍중앙로,0,0,0,10,0,0,0,0,177.9320476,20230519,1.5251318365714286
21793826,20231106,325,4060037800,10078901.0,25.5,198613,4060026400,4060028500,1,107,-,동홍중앙로,0,0,0,30,0,0,0,0,142.8676048,20230519,0.33615907011764706
36113472,20231106,540,4060037900,10078901.0,31.0,266814,4060028500,4060026400,1,107,-,동홍중앙로,0,0,0,30,0,0,0,0,144.5945593,20230519,0.2798604373548386
655412,20231106,0,4060038001,10078901.0,28.0,542074,4060043500,4060005502,1,107,-,하신상로,0,0,0,30,0,0,0,0,103.0003334,20230519,0.22071500014285714
655413,20231106,0,4060038003,10078901.0,31.0,356196,4060005502,4060005503,1,107,-,하신상로,0,0,0,50,0,0,0,0,183.8998062,20230519,0.35593510877419354
655414,20231106,0,4060038004,10078901.0,28.5,255784,4060005503,4060005500,1,107,-,하신상로,0,0,0,50,0,0,0,0,413.1706741,20230519,0.8698329981052632
10883668,20231106,125,4060038102,10078901.0,46.0,93184,4060005502,4060043500,1,107,-,하신상로,0,0,0,50,0,0,0,0,103.0148338,20230519,0.13436717452173913
12247439,20231106,145,4060038103,10078901.0,30.0,89861,4060005500,4060005503,1,107,-,하신상로,0,0,0,30,0,0,0,0,425.0689242,20230519,0.8501378484
52478860,20231106,855,4060038104,10078901.0,38.0,250148,4060005503,4060005502,1,107,-,하신상로,0,0,0,50,0,0,0,0,191.1898809,20230519,0.30187875931578945
38159148,20231106,555,4060038200,10078901.0,28.3,385933,4060038600,4060034500,1,107,-,신서귀로76번길,0,0,0,30,0,0,0,0,126.2864066,20230519,0.2677450316607774
12247442,20231106,145,4060038300,10078901.0,33.0,75140,4060034500,4060038600,1,107,-,신서귀로76번길,0,0,0,30,0,0,0,0,139.8073199,20230519,0.2541951270909091
655421,20231106,0,4060038400,10078901.0,39.0,384562,4060046500,4060047000,1,107,-,토평공단로106번길,0,0,0,50,0,0,0,0,129.1867539,20230519,0.19874885215384616
76346092,20231106,1325,4060038500,10078901.0,31.0,202741,4060047000,4060046500,1,107,-,토평공단로106번길,0,0,0,50,0,0,0,0,106.5504745,20230519,0.20622672483870969
82483533,20231106,1435,4060038602,10078901.0,32.0,505428,4060013701,4060013700,1,107,-,이어도로,0,0,0,40,0,0,0,0,321.1087409,20230519,0.6020788891875
74982230,20231106,1305,4060038603,10078901.0,39.0,398109,4060018700,4060013702,1,107,-,이어도로,0,0,0,30,0,0,0,0,1432.373713,20230519,2.203651866153846
86575263,20231106,1510,4060038604,10078901.0,33.0,65541,4060013702,4060013701,1,107,-,이어도로,0,0,0,40,0,0,0,0,138.1051612,20230519,0.2511002930909091
89985071,20231106,1535,4060038701,10078901.0,35.0,156671,4060013700,4060013701,1,107,-,이어도로,0,0,0,30,0,0,0,0,323.6395336,20230519,0.5548106290285714
61343721,20231106,1045,4060038703,10078901.0,33.0,356473,4060013701,4060013702,1,107,-,이어도로,0,0,0,40,0,0,0,0,138.1051612,20230519,0.2511002930909091
106352666,20231106,1845,4060038704,10078901.0,38.0,155295,4060013702,4060018700,1,107,-,이어도로,0,0,0,40,0,0,0,0,1428.734436,20230519,2.2558964778947366
132269540,20231106,2345,4060038800,10078901.0,42.0,108264,4060019000,4060016700,1,107,-,태평로,0,0,0,50,0,0,0,0,752.7550258,20230519,1.0753643225714284
95440819,20231106,1625,4060038900,10078901.0,38.3,165981,4060016700,4060019000,1,107,-,태평로,0,0,0,50,0,0,0,0,749.1642655,20230519,1.1736254812010445
44978055,20231106,715,4060039000,10078901.0,30.5,435638,4060032800,4060037800,1,107,-,칠십리로,0,0,0,30,0,0,0,0,136.1625036,20230519,0.26786066281967214
83165493,20231106,1445,4060039100,10078901.0,36.0,213168,4060003900,4060037800,1,107,-,칠십리로,0,0,0,40,0,0,0,0,299.5150285,20230519,0.49919171416666663
31340276,20231106,505,4060039200,10078901.0,33.0,387219,4060037800,4060003900,1,107,-,칠십리로,0,0,0,40,0,0,0,0,299.5150282,20230519,0.5445727785454546
4064851,20231106,25,4060039300,10078901.0,38.3,123159,4060048900,4060049000,1,107,-,산록남로1241번길,0,0,0,40,0,0,0,0,108.722843,20230519,0.17032299164490863
17702539,20231106,245,4060039400,10078901.0,35.3,476815,4060049000,4060048900,1,107,-,산록남로1241번길,0,0,0,40,0,0,0,0,108.7228228,20230519,0.18479799909348443
89985081,20231106,1535,4060039500,10078901.0,34.7,314706,4060008500,4060008300,1,107,-,상예로,0,0,0,50,0,0,0,0,48.26498416,20230519,0.08345530402305473
132269548,20231106,2345,4060039600,10078901.0,28.0,313037,4060008300,4060008500,1,107,-,상예로,0,0,0,50,0,0,0,0,48.2649495,20230519,0.10342489178571428
76346110,20231106,1325,4060039700,10078901.0,52.3,326724,4060034200,4060034600,1,107,-,예래로,0,0,0,50,0,0,0,0,50.50632937,20230519,0.05794225166730402
92030980,20231106,1550,4060039800,10078901.0,55.0,75141,4060034600,4060034200,1,107,-,예래로,0,0,0,50,0,0,0,0,50.50633063,20230519,0.05509781523272727
49751304,20231106,815,4060039900,10078901.0,30.0,49004,4060022000,4060021900,1,107,-,중문관광로72번길,0,0,0,40,0,0,0,0,74.61846113,20230519,0.14923692226
14293120,20231106,200,4060040000,10078901.0,28.0,69686,4060021900,4060022000,1,107,-,중문관광로72번길,0,0,0,40,0,0,0,0,74.61856109,20230519,0.15989691662142858
53160787,20231106,900,4060040100,10078901.0,40.0,302901,4060022100,4060022000,1,107,-,중문관광로72번길,0,0,0,40,0,0,0,0,288.233998,20230519,0.432350997
4064860,20231106,25,4060040200,10078901.0,35.0,202755,4060022000,4060022100,1,107,-,중문관광로72번길,0,0,0,40,0,0,0,0,288.2343006,20230519,0.4941159438857143
132951581,20231106,2350,4060040300,10078901.0,35.7,526187,4060022700,4060021600,3,107,-,중문관광로110번길,0,0,0,40,0,0,0,0,324.2838656,20230519,0.5450149001680672
127495374,20231106,2250,4060040400,10078901.0,35.8,446249,4060021600,4060022700,3,107,-,중문관광로110번길,0,0,0,40,0,0,0,0,324.2835916,20230519,0.5434920529608939
9519932,20231106,105,4060040500,10078901.0,44.0,112260,4060025000,4060023900,2,107,-,중문관광로,0,0,0,40,0,0,0,0,79.48797407,20230519,0.10839269191363637
4746747,20231106,30,4060040600,10078901.0,44.5,471214,4060023900,4060025000,2,107,-,중문관광로,0,0,0,40,0,0,0,0,79.48793623,20230519,0.10717474547865168
46341853,20231106,735,4060040700,10078901.0,43.0,302612,4060029400,4060025000,2,107,-,중문관광로,0,0,0,40,0,0,0,0,327.3545884,20230519,0.4567738442790698
128859430,20231106,2300,4060040800,10078901.0,45.0,261404,4060025000,4060029400,2,107,-,중문관광로,0,0,0,40,0,0,0,0,327.3546053,20230519,0.43647280706666663
29976517,20231106,455,4060040900,10078901.0,32.0,259401,4060024000,4060023700,1,107,-,천제연로,0,0,0,30,0,0,0,0,204.9312074,20230519,0.384246013875
17702555,20231106,245,4060041000,10078901.0,32.5,111585,4060023700,4060024000,1,107,-,천제연로,0,0,0,30,0,0,0,0,204.930917,20230519,0.3783340006153846
15656901,20231106,215,4060041100,10078901.0,30.0,267189,4060023700,4060023500,1,107,-,천제연로,0,0,0,30,0,0,0,0,187.4067229,20230519,0.3748134458
2701104,20231106,15,4060041200,10078901.0,32.0,272318,4060023500,4060023700,1,107,-,천제연로,0,0,0,30,0,0,0,0,187.4065147,20230519,0.3513872150625
35431629,20231106,535,4060041300,10078901.0,30.0,270518,4060023500,4060023400,1,107,-,천제연로,0,0,0,30,0,0,0,0,194.9344142,20230519,0.3898688284
7474289,20231106,50,4060041400,10078901.0,30.5,173031,4060023400,4060023500,1,107,-,천제연로,0,0,0,30,0,0,0,0,194.934215,20230519,0.38347714426229507
42250521,20231106,645,4060041500,10078901.0,24.7,321130,4060023400,4060021500,1,107,-,천제연로232번길,0,0,0,30,0,0,0,0,248.1124241,20230519,0.6027022447773279
115218935,20231106,2035,4060041600,10078901.0,21.0,202753,4060021500,4060023400,1,107,-,천제연로232번길,0,0,0,30,0,0,0,0,247.0245946,20230519,0.7057845559999999
